CSZ_LNK_KEY,P_YYYYMM,ENTR_NO,CUST_NO,BILL_ACNT_NO,PROD_NO,AG10_AGJU_ID,CUST_AGE,SEX_DIVS_CD,SEX_DIVS_NM,PP_CD,PP_NM,ENTR_STUS_CD,ENTR_STUS_NM,RMNG_NATN_NM,DPTR_DT,HMCML_DT,ABRD_STAY_DAYS,SPPS_CD,SPPS_NM,SPPS_ENTR_STUS_CD,SPPS_ENTR_STUS_NM,SPPS_FRST_ENTR_DT,SPPS_STRT_DT,SPPS_END_DT,RTNG_STRT_DT,RTNG_END_DT,PP_USE_DAYS,MERT_USE_DAYS,DATA_USAG,RMNG_LTTR_CNT,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
320415,202609,ENTR-ROAMING-POST-0415,320415,BILL-320415,SYN-ROAM-4GB,4,40,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,,,0,0,0,0,2026-09-15T21:00:00,synthetic-seeder
320413,202609,ENTR-ROAMING-POST-0413,320413,BILL-320413,SYN-ROAM-4GB,3,38,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,133000000,1,2026-09-15T21:00:00,synthetic-seeder
320402,202609,ENTR-ROAMING-POST-0402,320402,BILL-320402,SYN-ROAM-4GB,2,27,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,122000000,1,2026-09-15T21:00:00,synthetic-seeder
320418,202609,ENTR-ROAMING-POST-0418,320418,BILL-320418,SYN-ROAM-4GB,4,43,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260915,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260915,20260915,99991231,20260915,,1,0,138000000,1,2026-09-15T21:00:00,synthetic-seeder
320511,202609,ENTR-ROAMING-POST-0511,320511,BILL-320511,SYN-ROAM-4GB,3,36,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,131000000,1,2026-09-16T21:00:00,synthetic-seeder
320508,202609,ENTR-ROAMING-POST-0508,320508,BILL-320508,SYN-ROAM-4GB,3,33,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,128000000,1,2026-09-16T21:00:00,synthetic-seeder
320516,202609,ENTR-ROAMING-POST-0516,320516,BILL-320516,SYN-ROAM-4GB,4,41,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,136000000,1,2026-09-16T21:00:00,synthetic-seeder
320519,202609,ENTR-ROAMING-POST-0519,320519,BILL-320519,SYN-ROAM-4GB,4,44,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,139000000,1,2026-09-16T21:00:00,synthetic-seeder
320502,202609,ENTR-ROAMING-POST-0502,320502,BILL-320502,SYN-ROAM-4GB,2,27,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,122000000,1,2026-09-16T21:00:00,synthetic-seeder
320503,202609,ENTR-ROAMING-POST-0503,320503,BILL-320503,SYN-ROAM-4GB,2,28,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,123000000,1,2026-09-16T21:00:00,synthetic-seeder
320520,202609,ENTR-ROAMING-POST-0520,320520,BILL-320520,SYN-ROAM-4GB,4,45,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,,,0,0,0,0,2026-09-16T21:00:00,synthetic-seeder
320515,202609,ENTR-ROAMING-POST-0515,320515,BILL-320515,SYN-ROAM-4GB,4,40,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,,,0,0,0,0,2026-09-16T21:00:00,synthetic-seeder
320509,202609,ENTR-ROAMING-POST-0509,320509,BILL-320509,SYN-ROAM-4GB,3,34,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,129000000,1,2026-09-16T21:00:00,synthetic-seeder
320507,202609,ENTR-ROAMING-POST-0507,320507,BILL-320507,SYN-ROAM-4GB,3,32,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,127000000,1,2026-09-16T21:00:00,synthetic-seeder
320518,202609,ENTR-ROAMING-POST-0518,320518,BILL-320518,SYN-ROAM-4GB,4,43,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,138000000,1,2026-09-16T21:00:00,synthetic-seeder
320517,202609,ENTR-ROAMING-POST-0517,320517,BILL-320517,SYN-ROAM-4GB,4,42,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,137000000,1,2026-09-16T21:00:00,synthetic-seeder
320506,202609,ENTR-ROAMING-POST-0506,320506,BILL-320506,SYN-ROAM-4GB,3,31,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,126000000,1,2026-09-16T21:00:00,synthetic-seeder
320514,202609,ENTR-ROAMING-POST-0514,320514,BILL-320514,SYN-ROAM-4GB,3,39,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,134000000,1,2026-09-16T21:00:00,synthetic-seeder
320512,202609,ENTR-ROAMING-POST-0512,320512,BILL-320512,SYN-ROAM-4GB,3,37,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,132000000,1,2026-09-16T21:00:00,synthetic-seeder
320501,202609,ENTR-ROAMING-POST-0501,320501,BILL-320501,SYN-ROAM-4GB,2,26,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,121000000,1,2026-09-16T21:00:00,synthetic-seeder
320504,202609,ENTR-ROAMING-POST-0504,320504,BILL-320504,SYN-ROAM-4GB,2,29,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,124000000,1,2026-09-16T21:00:00,synthetic-seeder
320510,202609,ENTR-ROAMING-POST-0510,320510,BILL-320510,SYN-ROAM-4GB,3,35,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,,,0,0,0,0,2026-09-16T21:00:00,synthetic-seeder
320505,202609,ENTR-ROAMING-POST-0505,320505,BILL-320505,SYN-ROAM-4GB,3,30,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,,,0,0,0,0,2026-09-16T21:00:00,synthetic-seeder
320513,202609,ENTR-ROAMING-POST-0513,320513,BILL-320513,SYN-ROAM-4GB,3,38,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260916,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260916,20260916,99991231,20260916,,1,0,133000000,1,2026-09-16T21:00:00,synthetic-seeder
320609,202609,ENTR-ROAMING-POST-0609,320609,BILL-320609,SYN-ROAM-4GB,3,34,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,129000000,1,2026-09-17T21:00:00,synthetic-seeder
320618,202609,ENTR-ROAMING-POST-0618,320618,BILL-320618,SYN-ROAM-4GB,4,43,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,138000000,1,2026-09-17T21:00:00,synthetic-seeder
320611,202609,ENTR-ROAMING-POST-0611,320611,BILL-320611,SYN-ROAM-4GB,3,36,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,131000000,1,2026-09-17T21:00:00,synthetic-seeder
320612,202609,ENTR-ROAMING-POST-0612,320612,BILL-320612,SYN-ROAM-4GB,3,37,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,132000000,1,2026-09-17T21:00:00,synthetic-seeder
320613,202609,ENTR-ROAMING-POST-0613,320613,BILL-320613,SYN-ROAM-4GB,3,38,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,133000000,1,2026-09-17T21:00:00,synthetic-seeder
320606,202609,ENTR-ROAMING-POST-0606,320606,BILL-320606,SYN-ROAM-4GB,3,31,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,126000000,1,2026-09-17T21:00:00,synthetic-seeder
320614,202609,ENTR-ROAMING-POST-0614,320614,BILL-320614,SYN-ROAM-4GB,3,39,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,134000000,1,2026-09-17T21:00:00,synthetic-seeder
320601,202609,ENTR-ROAMING-POST-0601,320601,BILL-320601,SYN-ROAM-4GB,2,26,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,121000000,1,2026-09-17T21:00:00,synthetic-seeder
320603,202609,ENTR-ROAMING-POST-0603,320603,BILL-320603,SYN-ROAM-4GB,2,28,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,123000000,1,2026-09-17T21:00:00,synthetic-seeder
320617,202609,ENTR-ROAMING-POST-0617,320617,BILL-320617,SYN-ROAM-4GB,4,42,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,137000000,1,2026-09-17T21:00:00,synthetic-seeder
320615,202609,ENTR-ROAMING-POST-0615,320615,BILL-320615,SYN-ROAM-4GB,4,40,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,,,0,0,0,0,2026-09-17T21:00:00,synthetic-seeder
320605,202609,ENTR-ROAMING-POST-0605,320605,BILL-320605,SYN-ROAM-4GB,3,30,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,베트남,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,,,0,0,0,0,2026-09-17T21:00:00,synthetic-seeder
320602,202609,ENTR-ROAMING-POST-0602,320602,BILL-320602,SYN-ROAM-4GB,2,27,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,122000000,1,2026-09-17T21:00:00,synthetic-seeder
320616,202609,ENTR-ROAMING-POST-0616,320616,BILL-320616,SYN-ROAM-4GB,4,41,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,136000000,1,2026-09-17T21:00:00,synthetic-seeder
320608,202609,ENTR-ROAMING-POST-0608,320608,BILL-320608,SYN-ROAM-4GB,3,33,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,128000000,1,2026-09-17T21:00:00,synthetic-seeder
320619,202609,ENTR-ROAMING-POST-0619,320619,BILL-320619,SYN-ROAM-4GB,4,44,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,139000000,1,2026-09-17T21:00:00,synthetic-seeder
320607,202609,ENTR-ROAMING-POST-0607,320607,BILL-320607,SYN-ROAM-4GB,3,32,MALE,남자,5G-STD-01,5G 스탠다드,A,개통,태국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,127000000,1,2026-09-17T21:00:00,synthetic-seeder
320604,202609,ENTR-ROAMING-POST-0604,320604,BILL-320604,SYN-ROAM-4GB,2,29,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,20260917,,1,0,124000000,1,2026-09-17T21:00:00,synthetic-seeder
320610,202609,ENTR-ROAMING-POST-0610,320610,BILL-320610,SYN-ROAM-4GB,3,35,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,미국,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,,,0,0,0,0,2026-09-17T21:00:00,synthetic-seeder
320620,202609,ENTR-ROAMING-POST-0620,320620,BILL-320620,SYN-ROAM-4GB,4,45,FEMALE,여자,5G-STD-01,5G 스탠다드,A,개통,일본,20260917,,0,SYN-ROAM-4GB,합성 로밍패스 4GB,A,개통,20260917,20260917,99991231,,,0,0,0,0,2026-09-17T21:00:00,synthetic-seeder
