CZ_LNK_KEY,BASE_YYMM,BILL_ACNT_NO,ENTR_NO,CUST_NO,YY10_AGELV_ID,CUST_AGE,PP_CD,PP_NM,ENTR_STTS_CD,FRST_ENTR_DT,SPPS_AMT,SMLS_STLM_AMT,TOT_BILL_AMT,DP_LOAD_DTTM,DP_LOAD_USER_ID,SEX_DV_CD
220521,202609,BILL-220521,ENTR-PAYMENT-POST-0521,220521,4,43,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-16T23:00:00,synthetic-seeder,M
220522,202609,BILL-220522,ENTR-PAYMENT-POST-0522,220522,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-16T23:00:00,synthetic-seeder,F
220523,202609,BILL-220523,ENTR-PAYMENT-POST-0523,220523,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-16T23:00:00,synthetic-seeder,M
220524,202609,BILL-220524,ENTR-PAYMENT-POST-0524,220524,4,46,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-16T23:00:00,synthetic-seeder,F
220525,202609,BILL-220525,ENTR-PAYMENT-POST-0525,220525,4,47,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-16T23:00:00,synthetic-seeder,M
220526,202609,BILL-220526,ENTR-PAYMENT-POST-0526,220526,4,48,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-16T23:00:00,synthetic-seeder,F
220527,202609,BILL-220527,ENTR-PAYMENT-POST-0527,220527,4,49,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-16T23:00:00,synthetic-seeder,M
220528,202609,BILL-220528,ENTR-PAYMENT-POST-0528,220528,5,50,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-16T23:00:00,synthetic-seeder,F
220529,202609,BILL-220529,ENTR-PAYMENT-POST-0529,220529,5,51,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-16T23:00:00,synthetic-seeder,M
220530,202609,BILL-220530,ENTR-PAYMENT-POST-0530,220530,5,52,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-16T23:00:00,synthetic-seeder,F
220531,202609,BILL-220531,ENTR-PAYMENT-POST-0531,220531,5,53,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-16T23:00:00,synthetic-seeder,M
220532,202609,BILL-220532,ENTR-PAYMENT-POST-0532,220532,5,54,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-16T23:00:00,synthetic-seeder,F
220533,202609,BILL-220533,ENTR-PAYMENT-POST-0533,220533,5,55,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-16T23:00:00,synthetic-seeder,M
220534,202609,BILL-220534,ENTR-PAYMENT-POST-0534,220534,5,56,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-16T23:00:00,synthetic-seeder,F
220535,202609,BILL-220535,ENTR-PAYMENT-POST-0535,220535,5,57,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-16T23:00:00,synthetic-seeder,M
220536,202609,BILL-220536,ENTR-PAYMENT-POST-0536,220536,5,58,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-16T23:00:00,synthetic-seeder,F
220537,202609,BILL-220537,ENTR-PAYMENT-POST-0537,220537,5,59,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-16T23:00:00,synthetic-seeder,M
220538,202609,BILL-220538,ENTR-PAYMENT-POST-0538,220538,6,60,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-16T23:00:00,synthetic-seeder,F
220539,202609,BILL-220539,ENTR-PAYMENT-POST-0539,220539,6,61,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-16T23:00:00,synthetic-seeder,M
220540,202609,BILL-220540,ENTR-PAYMENT-POST-0540,220540,2,22,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-16T23:00:00,synthetic-seeder,F
220601,202609,BILL-220601,ENTR-PAYMENT-POST-0601,220601,2,23,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-17T23:00:00,synthetic-seeder,M
220602,202609,BILL-220602,ENTR-PAYMENT-POST-0602,220602,2,24,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-17T23:00:00,synthetic-seeder,F
220603,202609,BILL-220603,ENTR-PAYMENT-POST-0603,220603,2,25,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-17T23:00:00,synthetic-seeder,M
220604,202609,BILL-220604,ENTR-PAYMENT-POST-0604,220604,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-17T23:00:00,synthetic-seeder,F
220605,202609,BILL-220605,ENTR-PAYMENT-POST-0605,220605,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-17T23:00:00,synthetic-seeder,M
220606,202609,BILL-220606,ENTR-PAYMENT-POST-0606,220606,2,28,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-17T23:00:00,synthetic-seeder,F
220607,202609,BILL-220607,ENTR-PAYMENT-POST-0607,220607,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-17T23:00:00,synthetic-seeder,M
220608,202609,BILL-220608,ENTR-PAYMENT-POST-0608,220608,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-17T23:00:00,synthetic-seeder,F
220609,202609,BILL-220609,ENTR-PAYMENT-POST-0609,220609,3,31,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-17T23:00:00,synthetic-seeder,M
220610,202609,BILL-220610,ENTR-PAYMENT-POST-0610,220610,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-17T23:00:00,synthetic-seeder,F
220611,202609,BILL-220611,ENTR-PAYMENT-POST-0611,220611,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-17T23:00:00,synthetic-seeder,M
220612,202609,BILL-220612,ENTR-PAYMENT-POST-0612,220612,3,34,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-17T23:00:00,synthetic-seeder,F
220613,202609,BILL-220613,ENTR-PAYMENT-POST-0613,220613,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-17T23:00:00,synthetic-seeder,M
220614,202609,BILL-220614,ENTR-PAYMENT-POST-0614,220614,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-17T23:00:00,synthetic-seeder,F
220615,202609,BILL-220615,ENTR-PAYMENT-POST-0615,220615,3,37,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-17T23:00:00,synthetic-seeder,M
220616,202609,BILL-220616,ENTR-PAYMENT-POST-0616,220616,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-17T23:00:00,synthetic-seeder,F
220617,202609,BILL-220617,ENTR-PAYMENT-POST-0617,220617,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-17T23:00:00,synthetic-seeder,M
220618,202609,BILL-220618,ENTR-PAYMENT-POST-0618,220618,4,40,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-17T23:00:00,synthetic-seeder,F
220619,202609,BILL-220619,ENTR-PAYMENT-POST-0619,220619,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-17T23:00:00,synthetic-seeder,M
220620,202609,BILL-220620,ENTR-PAYMENT-POST-0620,220620,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-17T23:00:00,synthetic-seeder,F
220621,202609,BILL-220621,ENTR-PAYMENT-POST-0621,220621,4,43,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-17T23:00:00,synthetic-seeder,M
220622,202609,BILL-220622,ENTR-PAYMENT-POST-0622,220622,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-17T23:00:00,synthetic-seeder,F
220623,202609,BILL-220623,ENTR-PAYMENT-POST-0623,220623,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-17T23:00:00,synthetic-seeder,M
220624,202609,BILL-220624,ENTR-PAYMENT-POST-0624,220624,4,46,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-17T23:00:00,synthetic-seeder,F
220625,202609,BILL-220625,ENTR-PAYMENT-POST-0625,220625,4,47,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-17T23:00:00,synthetic-seeder,M
220626,202609,BILL-220626,ENTR-PAYMENT-POST-0626,220626,4,48,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-17T23:00:00,synthetic-seeder,F
220627,202609,BILL-220627,ENTR-PAYMENT-POST-0627,220627,4,49,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-17T23:00:00,synthetic-seeder,M
220628,202609,BILL-220628,ENTR-PAYMENT-POST-0628,220628,5,50,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-17T23:00:00,synthetic-seeder,F
220629,202609,BILL-220629,ENTR-PAYMENT-POST-0629,220629,5,51,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-17T23:00:00,synthetic-seeder,M
220630,202609,BILL-220630,ENTR-PAYMENT-POST-0630,220630,5,52,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-17T23:00:00,synthetic-seeder,F
220631,202609,BILL-220631,ENTR-PAYMENT-POST-0631,220631,5,53,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-17T23:00:00,synthetic-seeder,M
220632,202609,BILL-220632,ENTR-PAYMENT-POST-0632,220632,5,54,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-17T23:00:00,synthetic-seeder,F
220633,202609,BILL-220633,ENTR-PAYMENT-POST-0633,220633,5,55,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-17T23:00:00,synthetic-seeder,M
220634,202609,BILL-220634,ENTR-PAYMENT-POST-0634,220634,5,56,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-17T23:00:00,synthetic-seeder,F
220635,202609,BILL-220635,ENTR-PAYMENT-POST-0635,220635,5,57,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-17T23:00:00,synthetic-seeder,M
220636,202609,BILL-220636,ENTR-PAYMENT-POST-0636,220636,5,58,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-17T23:00:00,synthetic-seeder,F
220637,202609,BILL-220637,ENTR-PAYMENT-POST-0637,220637,5,59,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-17T23:00:00,synthetic-seeder,M
220638,202609,BILL-220638,ENTR-PAYMENT-POST-0638,220638,6,60,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-17T23:00:00,synthetic-seeder,F
220639,202609,BILL-220639,ENTR-PAYMENT-POST-0639,220639,6,61,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-17T23:00:00,synthetic-seeder,M
220640,202609,BILL-220640,ENTR-PAYMENT-POST-0640,220640,2,22,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-17T23:00:00,synthetic-seeder,F
310009,202609,BILL-310009,ENTR-ROAMING-BASELINE-0009,310009,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310004,202609,BILL-310004,ENTR-ROAMING-BASELINE-0004,310004,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310005,202609,BILL-310005,ENTR-ROAMING-BASELINE-0005,310005,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310016,202609,BILL-310016,ENTR-ROAMING-BASELINE-0016,310016,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310012,202609,BILL-310012,ENTR-ROAMING-BASELINE-0012,310012,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310019,202609,BILL-310019,ENTR-ROAMING-BASELINE-0019,310019,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310003,202609,BILL-310003,ENTR-ROAMING-BASELINE-0003,310003,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310001,202609,BILL-310001,ENTR-ROAMING-BASELINE-0001,310001,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310006,202609,BILL-310006,ENTR-ROAMING-BASELINE-0006,310006,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310018,202609,BILL-310018,ENTR-ROAMING-BASELINE-0018,310018,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310002,202609,BILL-310002,ENTR-ROAMING-BASELINE-0002,310002,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310013,202609,BILL-310013,ENTR-ROAMING-BASELINE-0013,310013,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310011,202609,BILL-310011,ENTR-ROAMING-BASELINE-0011,310011,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310007,202609,BILL-310007,ENTR-ROAMING-BASELINE-0007,310007,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310020,202609,BILL-310020,ENTR-ROAMING-BASELINE-0020,310020,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310015,202609,BILL-310015,ENTR-ROAMING-BASELINE-0015,310015,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310017,202609,BILL-310017,ENTR-ROAMING-BASELINE-0017,310017,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
310008,202609,BILL-310008,ENTR-ROAMING-BASELINE-0008,310008,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310014,202609,BILL-310014,ENTR-ROAMING-BASELINE-0014,310014,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310010,202609,BILL-310010,ENTR-ROAMING-BASELINE-0010,310010,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
310118,202609,BILL-310118,ENTR-ROAMING-BASELINE-0118,310118,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310108,202609,BILL-310108,ENTR-ROAMING-BASELINE-0108,310108,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310104,202609,BILL-310104,ENTR-ROAMING-BASELINE-0104,310104,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310113,202609,BILL-310113,ENTR-ROAMING-BASELINE-0113,310113,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310111,202609,BILL-310111,ENTR-ROAMING-BASELINE-0111,310111,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310110,202609,BILL-310110,ENTR-ROAMING-BASELINE-0110,310110,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310119,202609,BILL-310119,ENTR-ROAMING-BASELINE-0119,310119,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310106,202609,BILL-310106,ENTR-ROAMING-BASELINE-0106,310106,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310117,202609,BILL-310117,ENTR-ROAMING-BASELINE-0117,310117,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310120,202609,BILL-310120,ENTR-ROAMING-BASELINE-0120,310120,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310109,202609,BILL-310109,ENTR-ROAMING-BASELINE-0109,310109,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310105,202609,BILL-310105,ENTR-ROAMING-BASELINE-0105,310105,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310115,202609,BILL-310115,ENTR-ROAMING-BASELINE-0115,310115,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310116,202609,BILL-310116,ENTR-ROAMING-BASELINE-0116,310116,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310114,202609,BILL-310114,ENTR-ROAMING-BASELINE-0114,310114,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310102,202609,BILL-310102,ENTR-ROAMING-BASELINE-0102,310102,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310107,202609,BILL-310107,ENTR-ROAMING-BASELINE-0107,310107,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310101,202609,BILL-310101,ENTR-ROAMING-BASELINE-0101,310101,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310112,202609,BILL-310112,ENTR-ROAMING-BASELINE-0112,310112,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
310103,202609,BILL-310103,ENTR-ROAMING-BASELINE-0103,310103,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
310203,202609,BILL-310203,ENTR-ROAMING-BASELINE-0203,310203,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310202,202609,BILL-310202,ENTR-ROAMING-BASELINE-0202,310202,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310220,202609,BILL-310220,ENTR-ROAMING-BASELINE-0220,310220,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310211,202609,BILL-310211,ENTR-ROAMING-BASELINE-0211,310211,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310214,202609,BILL-310214,ENTR-ROAMING-BASELINE-0214,310214,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310210,202609,BILL-310210,ENTR-ROAMING-BASELINE-0210,310210,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310209,202609,BILL-310209,ENTR-ROAMING-BASELINE-0209,310209,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310213,202609,BILL-310213,ENTR-ROAMING-BASELINE-0213,310213,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310201,202609,BILL-310201,ENTR-ROAMING-BASELINE-0201,310201,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310215,202609,BILL-310215,ENTR-ROAMING-BASELINE-0215,310215,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310204,202609,BILL-310204,ENTR-ROAMING-BASELINE-0204,310204,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310219,202609,BILL-310219,ENTR-ROAMING-BASELINE-0219,310219,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310207,202609,BILL-310207,ENTR-ROAMING-BASELINE-0207,310207,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310206,202609,BILL-310206,ENTR-ROAMING-BASELINE-0206,310206,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310217,202609,BILL-310217,ENTR-ROAMING-BASELINE-0217,310217,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310208,202609,BILL-310208,ENTR-ROAMING-BASELINE-0208,310208,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310205,202609,BILL-310205,ENTR-ROAMING-BASELINE-0205,310205,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
310212,202609,BILL-310212,ENTR-ROAMING-BASELINE-0212,310212,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310218,202609,BILL-310218,ENTR-ROAMING-BASELINE-0218,310218,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310216,202609,BILL-310216,ENTR-ROAMING-BASELINE-0216,310216,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
310310,202609,BILL-310310,ENTR-ROAMING-BASELINE-0310,310310,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310301,202609,BILL-310301,ENTR-ROAMING-BASELINE-0301,310301,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310315,202609,BILL-310315,ENTR-ROAMING-BASELINE-0315,310315,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310316,202609,BILL-310316,ENTR-ROAMING-BASELINE-0316,310316,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310302,202609,BILL-310302,ENTR-ROAMING-BASELINE-0302,310302,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310306,202609,BILL-310306,ENTR-ROAMING-BASELINE-0306,310306,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310305,202609,BILL-310305,ENTR-ROAMING-BASELINE-0305,310305,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310312,202609,BILL-310312,ENTR-ROAMING-BASELINE-0312,310312,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310309,202609,BILL-310309,ENTR-ROAMING-BASELINE-0309,310309,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310307,202609,BILL-310307,ENTR-ROAMING-BASELINE-0307,310307,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310317,202609,BILL-310317,ENTR-ROAMING-BASELINE-0317,310317,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310313,202609,BILL-310313,ENTR-ROAMING-BASELINE-0313,310313,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310314,202609,BILL-310314,ENTR-ROAMING-BASELINE-0314,310314,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310308,202609,BILL-310308,ENTR-ROAMING-BASELINE-0308,310308,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310319,202609,BILL-310319,ENTR-ROAMING-BASELINE-0319,310319,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310318,202609,BILL-310318,ENTR-ROAMING-BASELINE-0318,310318,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310320,202609,BILL-310320,ENTR-ROAMING-BASELINE-0320,310320,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310311,202609,BILL-310311,ENTR-ROAMING-BASELINE-0311,310311,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310304,202609,BILL-310304,ENTR-ROAMING-BASELINE-0304,310304,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
310303,202609,BILL-310303,ENTR-ROAMING-BASELINE-0303,310303,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
310411,202609,BILL-310411,ENTR-ROAMING-BASELINE-0411,310411,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310404,202609,BILL-310404,ENTR-ROAMING-BASELINE-0404,310404,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310418,202609,BILL-310418,ENTR-ROAMING-BASELINE-0418,310418,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310403,202609,BILL-310403,ENTR-ROAMING-BASELINE-0403,310403,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
310408,202609,BILL-310408,ENTR-ROAMING-BASELINE-0408,310408,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310410,202609,BILL-310410,ENTR-ROAMING-BASELINE-0410,310410,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
310417,202609,BILL-310417,ENTR-ROAMING-BASELINE-0417,310417,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
