CZ_LNK_KEY,P_YYYYMMDD,GA_LNK_KEY,BASE_DT,CLT_ID,SESN_ID,PTPN_SESN_TM,CUST_NO,ENTR_NO,LOG_DTTM,SESN_STAY_TM,EVET_NM,EVET_ACT_NM,EVET_ACT_CATG_NM,EVET_ACT_LABE_NM,PAGE_STAY_TM,REP_CHNL_MENU_NM,REP_CHNL_MENU_LVL1_NM,REP_CHNL_MENU_LVL2_NM,REP_CHNL_MENU_LVL3_NM,ABTEST_ID,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
310409,2026-09-08,310409000,20260908,CLT-310409,SESN-310409,60,310409,ENTR-ROAMING-BASELINE-0409,20260908100900,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:09:00,synthetic-seeder
310409,2026-09-08,310409001,20260908,CLT-310409,SESN-310409,60,310409,ENTR-ROAMING-BASELINE-0409,20260908100920,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-08T12:09:20,synthetic-seeder
310409,2026-09-08,310409002,20260908,CLT-310409,SESN-310409,60,310409,ENTR-ROAMING-BASELINE-0409,20260908100940,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:09:40,synthetic-seeder
310405,2026-09-08,310405000,20260908,CLT-310405,SESN-310405,60,310405,ENTR-ROAMING-BASELINE-0405,20260908100500,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:05:00,synthetic-seeder
310405,2026-09-08,310405001,20260908,CLT-310405,SESN-310405,60,310405,ENTR-ROAMING-BASELINE-0405,20260908100520,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-08T12:05:20,synthetic-seeder
310405,2026-09-08,310405002,20260908,CLT-310405,SESN-310405,60,310405,ENTR-ROAMING-BASELINE-0405,20260908100540,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:05:40,synthetic-seeder
310420,2026-09-08,310420000,20260908,CLT-310420,SESN-310420,60,310420,ENTR-ROAMING-BASELINE-0420,20260908102000,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:20:00,synthetic-seeder
310420,2026-09-08,310420001,20260908,CLT-310420,SESN-310420,60,310420,ENTR-ROAMING-BASELINE-0420,20260908102020,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-08T12:20:20,synthetic-seeder
310420,2026-09-08,310420002,20260908,CLT-310420,SESN-310420,60,310420,ENTR-ROAMING-BASELINE-0420,20260908102040,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:20:40,synthetic-seeder
310413,2026-09-08,310413000,20260908,CLT-310413,SESN-310413,60,310413,ENTR-ROAMING-BASELINE-0413,20260908101300,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:13:00,synthetic-seeder
310413,2026-09-08,310413001,20260908,CLT-310413,SESN-310413,60,310413,ENTR-ROAMING-BASELINE-0413,20260908101320,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-08T12:13:20,synthetic-seeder
310413,2026-09-08,310413002,20260908,CLT-310413,SESN-310413,60,310413,ENTR-ROAMING-BASELINE-0413,20260908101340,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:13:40,synthetic-seeder
310407,2026-09-08,310407000,20260908,CLT-310407,SESN-310407,60,310407,ENTR-ROAMING-BASELINE-0407,20260908100700,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:07:00,synthetic-seeder
310407,2026-09-08,310407001,20260908,CLT-310407,SESN-310407,60,310407,ENTR-ROAMING-BASELINE-0407,20260908100720,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-08T12:07:20,synthetic-seeder
310407,2026-09-08,310407002,20260908,CLT-310407,SESN-310407,60,310407,ENTR-ROAMING-BASELINE-0407,20260908100740,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:07:40,synthetic-seeder
310412,2026-09-08,310412000,20260908,CLT-310412,SESN-310412,60,310412,ENTR-ROAMING-BASELINE-0412,20260908101200,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:12:00,synthetic-seeder
310412,2026-09-08,310412001,20260908,CLT-310412,SESN-310412,60,310412,ENTR-ROAMING-BASELINE-0412,20260908101220,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-08T12:12:20,synthetic-seeder
310412,2026-09-08,310412002,20260908,CLT-310412,SESN-310412,60,310412,ENTR-ROAMING-BASELINE-0412,20260908101240,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:12:40,synthetic-seeder
310401,2026-09-08,310401000,20260908,CLT-310401,SESN-310401,60,310401,ENTR-ROAMING-BASELINE-0401,20260908100100,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:01:00,synthetic-seeder
310401,2026-09-08,310401001,20260908,CLT-310401,SESN-310401,60,310401,ENTR-ROAMING-BASELINE-0401,20260908100120,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-08T12:01:20,synthetic-seeder
310401,2026-09-08,310401002,20260908,CLT-310401,SESN-310401,60,310401,ENTR-ROAMING-BASELINE-0401,20260908100140,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-08T12:01:40,synthetic-seeder
310516,2026-09-09,310516000,20260909,CLT-310516,SESN-310516,100,310516,ENTR-ROAMING-BASELINE-0516,20260909101600,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:16:00,synthetic-seeder
310516,2026-09-09,310516001,20260909,CLT-310516,SESN-310516,100,310516,ENTR-ROAMING-BASELINE-0516,20260909101620,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:16:20,synthetic-seeder
310516,2026-09-09,310516002,20260909,CLT-310516,SESN-310516,100,310516,ENTR-ROAMING-BASELINE-0516,20260909101640,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:16:40,synthetic-seeder
310516,2026-09-09,310516003,20260909,CLT-310516,SESN-310516,100,310516,ENTR-ROAMING-BASELINE-0516,20260909101700,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:17:00,synthetic-seeder
310516,2026-09-09,310516004,20260909,CLT-310516,SESN-310516,100,310516,ENTR-ROAMING-BASELINE-0516,20260909101720,100,interaction,roaming_plan_selection_exited,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:17:20,synthetic-seeder
310517,2026-09-09,310517000,20260909,CLT-310517,SESN-310517,100,310517,ENTR-ROAMING-BASELINE-0517,20260909101700,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:17:00,synthetic-seeder
310517,2026-09-09,310517001,20260909,CLT-310517,SESN-310517,100,310517,ENTR-ROAMING-BASELINE-0517,20260909101720,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:17:20,synthetic-seeder
310517,2026-09-09,310517002,20260909,CLT-310517,SESN-310517,100,310517,ENTR-ROAMING-BASELINE-0517,20260909101740,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:17:40,synthetic-seeder
310517,2026-09-09,310517003,20260909,CLT-310517,SESN-310517,100,310517,ENTR-ROAMING-BASELINE-0517,20260909101800,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:18:00,synthetic-seeder
310517,2026-09-09,310517004,20260909,CLT-310517,SESN-310517,100,310517,ENTR-ROAMING-BASELINE-0517,20260909101820,100,interaction,roaming_plan_selection_exited,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:18:20,synthetic-seeder
310503,2026-09-09,310503000,20260909,CLT-310503,SESN-310503,100,310503,ENTR-ROAMING-BASELINE-0503,20260909100300,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:03:00,synthetic-seeder
310503,2026-09-09,310503001,20260909,CLT-310503,SESN-310503,100,310503,ENTR-ROAMING-BASELINE-0503,20260909100320,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:03:20,synthetic-seeder
310503,2026-09-09,310503002,20260909,CLT-310503,SESN-310503,100,310503,ENTR-ROAMING-BASELINE-0503,20260909100340,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:03:40,synthetic-seeder
310503,2026-09-09,310503003,20260909,CLT-310503,SESN-310503,100,310503,ENTR-ROAMING-BASELINE-0503,20260909100400,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:04:00,synthetic-seeder
310503,2026-09-09,310503004,20260909,CLT-310503,SESN-310503,100,310503,ENTR-ROAMING-BASELINE-0503,20260909100420,100,interaction,roaming_plan_selection_exited,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:04:20,synthetic-seeder
310510,2026-09-09,310510000,20260909,CLT-310510,SESN-310510,100,310510,ENTR-ROAMING-BASELINE-0510,20260909101000,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:10:00,synthetic-seeder
310510,2026-09-09,310510001,20260909,CLT-310510,SESN-310510,100,310510,ENTR-ROAMING-BASELINE-0510,20260909101020,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:10:20,synthetic-seeder
310510,2026-09-09,310510002,20260909,CLT-310510,SESN-310510,100,310510,ENTR-ROAMING-BASELINE-0510,20260909101040,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:10:40,synthetic-seeder
310510,2026-09-09,310510003,20260909,CLT-310510,SESN-310510,100,310510,ENTR-ROAMING-BASELINE-0510,20260909101100,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:11:00,synthetic-seeder
310510,2026-09-09,310510004,20260909,CLT-310510,SESN-310510,100,310510,ENTR-ROAMING-BASELINE-0510,20260909101120,100,interaction,roaming_plan_selection_exited,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:11:20,synthetic-seeder
310504,2026-09-09,310504000,20260909,CLT-310504,SESN-310504,100,310504,ENTR-ROAMING-BASELINE-0504,20260909100400,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:04:00,synthetic-seeder
310504,2026-09-09,310504001,20260909,CLT-310504,SESN-310504,100,310504,ENTR-ROAMING-BASELINE-0504,20260909100420,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:04:20,synthetic-seeder
310504,2026-09-09,310504002,20260909,CLT-310504,SESN-310504,100,310504,ENTR-ROAMING-BASELINE-0504,20260909100440,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:04:40,synthetic-seeder
310504,2026-09-09,310504003,20260909,CLT-310504,SESN-310504,100,310504,ENTR-ROAMING-BASELINE-0504,20260909100500,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:05:00,synthetic-seeder
310504,2026-09-09,310504004,20260909,CLT-310504,SESN-310504,100,310504,ENTR-ROAMING-BASELINE-0504,20260909100520,100,interaction,roaming_plan_selection_exited,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:05:20,synthetic-seeder
310502,2026-09-09,310502000,20260909,CLT-310502,SESN-310502,100,310502,ENTR-ROAMING-BASELINE-0502,20260909100200,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:02:00,synthetic-seeder
310502,2026-09-09,310502001,20260909,CLT-310502,SESN-310502,100,310502,ENTR-ROAMING-BASELINE-0502,20260909100220,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:02:20,synthetic-seeder
310502,2026-09-09,310502002,20260909,CLT-310502,SESN-310502,100,310502,ENTR-ROAMING-BASELINE-0502,20260909100240,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:02:40,synthetic-seeder
310502,2026-09-09,310502003,20260909,CLT-310502,SESN-310502,100,310502,ENTR-ROAMING-BASELINE-0502,20260909100300,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:03:00,synthetic-seeder
310502,2026-09-09,310502004,20260909,CLT-310502,SESN-310502,100,310502,ENTR-ROAMING-BASELINE-0502,20260909100320,100,interaction,roaming_plan_selection_exited,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:03:20,synthetic-seeder
310512,2026-09-09,310512000,20260909,CLT-310512,SESN-310512,100,310512,ENTR-ROAMING-BASELINE-0512,20260909101200,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:12:00,synthetic-seeder
310512,2026-09-09,310512001,20260909,CLT-310512,SESN-310512,100,310512,ENTR-ROAMING-BASELINE-0512,20260909101220,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:12:20,synthetic-seeder
310512,2026-09-09,310512002,20260909,CLT-310512,SESN-310512,100,310512,ENTR-ROAMING-BASELINE-0512,20260909101240,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:12:40,synthetic-seeder
310512,2026-09-09,310512003,20260909,CLT-310512,SESN-310512,100,310512,ENTR-ROAMING-BASELINE-0512,20260909101300,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:13:00,synthetic-seeder
310512,2026-09-09,310512004,20260909,CLT-310512,SESN-310512,100,310512,ENTR-ROAMING-BASELINE-0512,20260909101320,100,interaction,roaming_plan_selection_exited,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:13:20,synthetic-seeder
310519,2026-09-09,310519000,20260909,CLT-310519,SESN-310519,100,310519,ENTR-ROAMING-BASELINE-0519,20260909101900,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:19:00,synthetic-seeder
310519,2026-09-09,310519001,20260909,CLT-310519,SESN-310519,100,310519,ENTR-ROAMING-BASELINE-0519,20260909101920,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:19:20,synthetic-seeder
310519,2026-09-09,310519002,20260909,CLT-310519,SESN-310519,100,310519,ENTR-ROAMING-BASELINE-0519,20260909101940,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:19:40,synthetic-seeder
310519,2026-09-09,310519003,20260909,CLT-310519,SESN-310519,100,310519,ENTR-ROAMING-BASELINE-0519,20260909102000,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:20:00,synthetic-seeder
310519,2026-09-09,310519004,20260909,CLT-310519,SESN-310519,100,310519,ENTR-ROAMING-BASELINE-0519,20260909102020,100,interaction,roaming_plan_selection_exited,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:20:20,synthetic-seeder
310508,2026-09-09,310508000,20260909,CLT-310508,SESN-310508,60,310508,ENTR-ROAMING-BASELINE-0508,20260909100800,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:08:00,synthetic-seeder
310508,2026-09-09,310508001,20260909,CLT-310508,SESN-310508,60,310508,ENTR-ROAMING-BASELINE-0508,20260909100820,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:08:20,synthetic-seeder
310508,2026-09-09,310508002,20260909,CLT-310508,SESN-310508,60,310508,ENTR-ROAMING-BASELINE-0508,20260909100840,60,interaction,roaming_consultation_requested,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:08:40,synthetic-seeder
310501,2026-09-09,310501000,20260909,CLT-310501,SESN-310501,60,310501,ENTR-ROAMING-BASELINE-0501,20260909100100,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:01:00,synthetic-seeder
310501,2026-09-09,310501001,20260909,CLT-310501,SESN-310501,60,310501,ENTR-ROAMING-BASELINE-0501,20260909100120,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:01:20,synthetic-seeder
310501,2026-09-09,310501002,20260909,CLT-310501,SESN-310501,60,310501,ENTR-ROAMING-BASELINE-0501,20260909100140,60,interaction,roaming_consultation_requested,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:01:40,synthetic-seeder
310506,2026-09-09,310506000,20260909,CLT-310506,SESN-310506,100,310506,ENTR-ROAMING-BASELINE-0506,20260909100600,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:06:00,synthetic-seeder
310506,2026-09-09,310506001,20260909,CLT-310506,SESN-310506,100,310506,ENTR-ROAMING-BASELINE-0506,20260909100620,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:06:20,synthetic-seeder
310506,2026-09-09,310506002,20260909,CLT-310506,SESN-310506,100,310506,ENTR-ROAMING-BASELINE-0506,20260909100640,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:06:40,synthetic-seeder
310506,2026-09-09,310506003,20260909,CLT-310506,SESN-310506,100,310506,ENTR-ROAMING-BASELINE-0506,20260909100700,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:07:00,synthetic-seeder
310506,2026-09-09,310506004,20260909,CLT-310506,SESN-310506,100,310506,ENTR-ROAMING-BASELINE-0506,20260909100720,100,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:07:20,synthetic-seeder
310518,2026-09-09,310518000,20260909,CLT-310518,SESN-310518,100,310518,ENTR-ROAMING-BASELINE-0518,20260909101800,100,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:18:00,synthetic-seeder
310518,2026-09-09,310518001,20260909,CLT-310518,SESN-310518,100,310518,ENTR-ROAMING-BASELINE-0518,20260909101820,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:18:20,synthetic-seeder
310518,2026-09-09,310518002,20260909,CLT-310518,SESN-310518,100,310518,ENTR-ROAMING-BASELINE-0518,20260909101840,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 8GB,해외로밍,로밍 이용,로밍패스 8GB,CONTROL,2026-09-09T12:18:40,synthetic-seeder
310518,2026-09-09,310518003,20260909,CLT-310518,SESN-310518,100,310518,ENTR-ROAMING-BASELINE-0518,20260909101900,100,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 12GB,해외로밍,로밍 이용,로밍패스 12GB,CONTROL,2026-09-09T12:19:00,synthetic-seeder
310518,2026-09-09,310518004,20260909,CLT-310518,SESN-310518,100,310518,ENTR-ROAMING-BASELINE-0518,20260909101920,100,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:19:20,synthetic-seeder
310515,2026-09-09,310515000,20260909,CLT-310515,SESN-310515,60,310515,ENTR-ROAMING-BASELINE-0515,20260909101500,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:15:00,synthetic-seeder
310515,2026-09-09,310515001,20260909,CLT-310515,SESN-310515,60,310515,ENTR-ROAMING-BASELINE-0515,20260909101520,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:15:20,synthetic-seeder
310515,2026-09-09,310515002,20260909,CLT-310515,SESN-310515,60,310515,ENTR-ROAMING-BASELINE-0515,20260909101540,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:15:40,synthetic-seeder
310505,2026-09-09,310505000,20260909,CLT-310505,SESN-310505,60,310505,ENTR-ROAMING-BASELINE-0505,20260909100500,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:05:00,synthetic-seeder
310505,2026-09-09,310505001,20260909,CLT-310505,SESN-310505,60,310505,ENTR-ROAMING-BASELINE-0505,20260909100520,60,interaction,roaming_plan_detail_viewed,roaming_plan_selection,plan_browsing,20,로밍패스 4GB,해외로밍,로밍 이용,로밍패스 4GB,CONTROL,2026-09-09T12:05:20,synthetic-seeder
310505,2026-09-09,310505002,20260909,CLT-310505,SESN-310505,60,310505,ENTR-ROAMING-BASELINE-0505,20260909100540,60,interaction,roaming_signup_completed,roaming_plan_selection,session_ended,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:05:40,synthetic-seeder
310513,2026-09-09,310513000,20260909,CLT-310513,SESN-310513,60,310513,ENTR-ROAMING-BASELINE-0513,20260909101300,60,interaction,roaming_plan_list_opened,roaming_plan_selection,plan_browsing,20,로밍 요금제 목록,해외로밍,로밍 이용,로밍 요금제 목록,CONTROL,2026-09-09T12:13:00,synthetic-seeder
