CZ_LNK_KEY,P_YYYYMMDD,ID,THREAD_ID,RUN_ID,SEARCH_QUERY,SEARCH_RESULT,CREATED_AT,STATUS,FIRST_RESPONSE_LATENCY_MS,WAS_CACHE_HIT,SEARCH_QUERY_TYPE,REWRITE_SEARCH_QUERY,SEARCH_RESULT_REFERENCE_TEMPLATE_NAME,IS_FALLBACK_SEARCH_RESULT,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
310520,2026-09-09,3105200,THREAD-310520,RUN-310520,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-09T09:20:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-09T11:20:00,synthetic-seeder
310507,2026-09-09,3105070,THREAD-310507,RUN-310507,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-09T09:07:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-09T11:07:00,synthetic-seeder
310514,2026-09-09,3105140,THREAD-310514,RUN-310514,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-09T09:14:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-09T11:14:00,synthetic-seeder
310509,2026-09-09,3105090,THREAD-310509,RUN-310509,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-09T09:09:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-09T11:09:00,synthetic-seeder
310613,2026-09-10,3106130,THREAD-310613,RUN-310613,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:13:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:13:00,synthetic-seeder
310616,2026-09-10,3106160,THREAD-310616,RUN-310616,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:16:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:16:00,synthetic-seeder
310619,2026-09-10,3106190,THREAD-310619,RUN-310619,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:19:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:19:00,synthetic-seeder
310602,2026-09-10,3106020,THREAD-310602,RUN-310602,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:02:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:02:00,synthetic-seeder
310611,2026-09-10,3106110,THREAD-310611,RUN-310611,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:11:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:11:00,synthetic-seeder
310603,2026-09-10,3106030,THREAD-310603,RUN-310603,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:03:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:03:00,synthetic-seeder
310610,2026-09-10,3106100,THREAD-310610,RUN-310610,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:10:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:10:00,synthetic-seeder
310609,2026-09-10,3106090,THREAD-310609,RUN-310609,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:09:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:09:00,synthetic-seeder
310617,2026-09-10,3106170,THREAD-310617,RUN-310617,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:17:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:17:00,synthetic-seeder
310615,2026-09-10,3106150,THREAD-310615,RUN-310615,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:15:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:15:00,synthetic-seeder
310606,2026-09-10,3106060,THREAD-310606,RUN-310606,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:06:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:06:00,synthetic-seeder
310604,2026-09-10,3106040,THREAD-310604,RUN-310604,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:04:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:04:00,synthetic-seeder
310605,2026-09-10,3106050,THREAD-310605,RUN-310605,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:05:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:05:00,synthetic-seeder
310601,2026-09-10,3106010,THREAD-310601,RUN-310601,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:01:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:01:00,synthetic-seeder
310620,2026-09-10,3106200,THREAD-310620,RUN-310620,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:20:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:20:00,synthetic-seeder
310614,2026-09-10,3106140,THREAD-310614,RUN-310614,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:14:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:14:00,synthetic-seeder
310612,2026-09-10,3106120,THREAD-310612,RUN-310612,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:12:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:12:00,synthetic-seeder
310608,2026-09-10,3106080,THREAD-310608,RUN-310608,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:08:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:08:00,synthetic-seeder
310618,2026-09-10,3106180,THREAD-310618,RUN-310618,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:18:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:18:00,synthetic-seeder
310607,2026-09-10,3106070,THREAD-310607,RUN-310607,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-10T09:07:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-10T11:07:00,synthetic-seeder
320005,2026-09-11,3200050,THREAD-320005,RUN-320005,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:05:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:05:00,synthetic-seeder
320004,2026-09-11,3200040,THREAD-320004,RUN-320004,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:04:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:04:00,synthetic-seeder
320010,2026-09-11,3200100,THREAD-320010,RUN-320010,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:10:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:10:00,synthetic-seeder
320001,2026-09-11,3200010,THREAD-320001,RUN-320001,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:01:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:01:00,synthetic-seeder
320002,2026-09-11,3200020,THREAD-320002,RUN-320002,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:02:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:02:00,synthetic-seeder
320014,2026-09-11,3200140,THREAD-320014,RUN-320014,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:14:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:14:00,synthetic-seeder
320009,2026-09-11,3200090,THREAD-320009,RUN-320009,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:09:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:09:00,synthetic-seeder
320013,2026-09-11,3200130,THREAD-320013,RUN-320013,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:13:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:13:00,synthetic-seeder
320016,2026-09-11,3200160,THREAD-320016,RUN-320016,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:16:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:16:00,synthetic-seeder
320019,2026-09-11,3200190,THREAD-320019,RUN-320019,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:19:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:19:00,synthetic-seeder
320012,2026-09-11,3200120,THREAD-320012,RUN-320012,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:12:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:12:00,synthetic-seeder
320003,2026-09-11,3200030,THREAD-320003,RUN-320003,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:03:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:03:00,synthetic-seeder
320008,2026-09-11,3200080,THREAD-320008,RUN-320008,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:08:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:08:00,synthetic-seeder
320007,2026-09-11,3200070,THREAD-320007,RUN-320007,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:07:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:07:00,synthetic-seeder
320017,2026-09-11,3200170,THREAD-320017,RUN-320017,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:17:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:17:00,synthetic-seeder
320011,2026-09-11,3200110,THREAD-320011,RUN-320011,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:11:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:11:00,synthetic-seeder
320006,2026-09-11,3200060,THREAD-320006,RUN-320006,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:06:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:06:00,synthetic-seeder
320015,2026-09-11,3200150,THREAD-320015,RUN-320015,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:15:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:15:00,synthetic-seeder
320018,2026-09-11,3200180,THREAD-320018,RUN-320018,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:18:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:18:00,synthetic-seeder
320020,2026-09-11,3200200,THREAD-320020,RUN-320020,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-11T09:20:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-11T11:20:00,synthetic-seeder
320105,2026-09-12,3201050,THREAD-320105,RUN-320105,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:05:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:05:00,synthetic-seeder
320118,2026-09-12,3201180,THREAD-320118,RUN-320118,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:18:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:18:00,synthetic-seeder
320110,2026-09-12,3201100,THREAD-320110,RUN-320110,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:10:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:10:00,synthetic-seeder
320106,2026-09-12,3201060,THREAD-320106,RUN-320106,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:06:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:06:00,synthetic-seeder
320119,2026-09-12,3201190,THREAD-320119,RUN-320119,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:19:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:19:00,synthetic-seeder
320113,2026-09-12,3201130,THREAD-320113,RUN-320113,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:13:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:13:00,synthetic-seeder
320112,2026-09-12,3201120,THREAD-320112,RUN-320112,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:12:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:12:00,synthetic-seeder
320116,2026-09-12,3201160,THREAD-320116,RUN-320116,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:16:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:16:00,synthetic-seeder
320109,2026-09-12,3201090,THREAD-320109,RUN-320109,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:09:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:09:00,synthetic-seeder
320117,2026-09-12,3201170,THREAD-320117,RUN-320117,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:17:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:17:00,synthetic-seeder
320115,2026-09-12,3201150,THREAD-320115,RUN-320115,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:15:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:15:00,synthetic-seeder
320102,2026-09-12,3201020,THREAD-320102,RUN-320102,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:02:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:02:00,synthetic-seeder
320104,2026-09-12,3201040,THREAD-320104,RUN-320104,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:04:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:04:00,synthetic-seeder
320108,2026-09-12,3201080,THREAD-320108,RUN-320108,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:08:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:08:00,synthetic-seeder
320120,2026-09-12,3201200,THREAD-320120,RUN-320120,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:20:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:20:00,synthetic-seeder
320101,2026-09-12,3201010,THREAD-320101,RUN-320101,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:01:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:01:00,synthetic-seeder
320114,2026-09-12,3201140,THREAD-320114,RUN-320114,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:14:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:14:00,synthetic-seeder
320107,2026-09-12,3201070,THREAD-320107,RUN-320107,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:07:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:07:00,synthetic-seeder
320103,2026-09-12,3201030,THREAD-320103,RUN-320103,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:03:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:03:00,synthetic-seeder
320111,2026-09-12,3201110,THREAD-320111,RUN-320111,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-12T09:11:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-12T11:11:00,synthetic-seeder
320211,2026-09-13,3202110,THREAD-320211,RUN-320211,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:11:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:11:00,synthetic-seeder
320216,2026-09-13,3202160,THREAD-320216,RUN-320216,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:16:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:16:00,synthetic-seeder
320203,2026-09-13,3202030,THREAD-320203,RUN-320203,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:03:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:03:00,synthetic-seeder
320208,2026-09-13,3202080,THREAD-320208,RUN-320208,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:08:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:08:00,synthetic-seeder
320214,2026-09-13,3202140,THREAD-320214,RUN-320214,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:14:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:14:00,synthetic-seeder
320210,2026-09-13,3202100,THREAD-320210,RUN-320210,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:10:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:10:00,synthetic-seeder
320215,2026-09-13,3202150,THREAD-320215,RUN-320215,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:15:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:15:00,synthetic-seeder
320207,2026-09-13,3202070,THREAD-320207,RUN-320207,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:07:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:07:00,synthetic-seeder
320204,2026-09-13,3202040,THREAD-320204,RUN-320204,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:04:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:04:00,synthetic-seeder
320205,2026-09-13,3202050,THREAD-320205,RUN-320205,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:05:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:05:00,synthetic-seeder
320212,2026-09-13,3202120,THREAD-320212,RUN-320212,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:12:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:12:00,synthetic-seeder
320213,2026-09-13,3202130,THREAD-320213,RUN-320213,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:13:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:13:00,synthetic-seeder
320201,2026-09-13,3202010,THREAD-320201,RUN-320201,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:01:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:01:00,synthetic-seeder
320202,2026-09-13,3202020,THREAD-320202,RUN-320202,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:02:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:02:00,synthetic-seeder
320219,2026-09-13,3202190,THREAD-320219,RUN-320219,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:19:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:19:00,synthetic-seeder
320218,2026-09-13,3202180,THREAD-320218,RUN-320218,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:18:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:18:00,synthetic-seeder
320206,2026-09-13,3202060,THREAD-320206,RUN-320206,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:06:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:06:00,synthetic-seeder
320209,2026-09-13,3202090,THREAD-320209,RUN-320209,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:09:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:09:00,synthetic-seeder
320217,2026-09-13,3202170,THREAD-320217,RUN-320217,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:17:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:17:00,synthetic-seeder
320220,2026-09-13,3202200,THREAD-320220,RUN-320220,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-13T09:20:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-13T11:20:00,synthetic-seeder
320306,2026-09-14,3203060,THREAD-320306,RUN-320306,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:06:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:06:00,synthetic-seeder
320317,2026-09-14,3203170,THREAD-320317,RUN-320317,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:17:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:17:00,synthetic-seeder
320315,2026-09-14,3203150,THREAD-320315,RUN-320315,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:15:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:15:00,synthetic-seeder
320314,2026-09-14,3203140,THREAD-320314,RUN-320314,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:14:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:14:00,synthetic-seeder
320311,2026-09-14,3203110,THREAD-320311,RUN-320311,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:11:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:11:00,synthetic-seeder
320316,2026-09-14,3203160,THREAD-320316,RUN-320316,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:16:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:16:00,synthetic-seeder
320302,2026-09-14,3203020,THREAD-320302,RUN-320302,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:02:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:02:00,synthetic-seeder
320309,2026-09-14,3203090,THREAD-320309,RUN-320309,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:09:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:09:00,synthetic-seeder
320308,2026-09-14,3203080,THREAD-320308,RUN-320308,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:08:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:08:00,synthetic-seeder
320310,2026-09-14,3203100,THREAD-320310,RUN-320310,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:10:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:10:00,synthetic-seeder
320303,2026-09-14,3203030,THREAD-320303,RUN-320303,로밍 요금제 추천,로밍 요금제의 데이터 제공량과 가격을 비교할 수 있습니다.,2026-09-14T09:03:00,completed,650.0,False,initial,해외 로밍 이용,ROAMING_GUIDE,N,2026-09-14T11:03:00,synthetic-seeder
