P_YYYYMMDD,BASE_YYMM,ENTR_NO,ENTR_SVC_SEQNO,CUST_NO,PROD_CD,PROD_NM,BUY_PRC_YN,VAT_INCL_ALL_AMT,SVC_STTS_CD,SVC_STRT_DT,SVC_END_DT,SRVL_YN,EXPY_YN,PROD_ENTR_DAYS,PROD_ENTR_MMCT,ATRC_CHNL_DIVS_NM,EXPY_CHNL_DIVS_NM,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
2026-09-15,202609,ENTR-VAS-POST-0435,ENTR-VAS-POST-0435-3,120435,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0436,ENTR-VAS-POST-0436-1,120436,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0436,ENTR-VAS-POST-0436-2,120436,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0436,ENTR-VAS-POST-0436-3,120436,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0437,ENTR-VAS-POST-0437-1,120437,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0437,ENTR-VAS-POST-0437-2,120437,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0437,ENTR-VAS-POST-0437-3,120437,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0438,ENTR-VAS-POST-0438-1,120438,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0438,ENTR-VAS-POST-0438-2,120438,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0438,ENTR-VAS-POST-0438-3,120438,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0439,ENTR-VAS-POST-0439-1,120439,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0439,ENTR-VAS-POST-0439-2,120439,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0439,ENTR-VAS-POST-0439-3,120439,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0440,ENTR-VAS-POST-0440-1,120440,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0440,ENTR-VAS-POST-0440-2,120440,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0440,ENTR-VAS-POST-0440-3,120440,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0441,ENTR-VAS-POST-0441-1,120441,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0441,ENTR-VAS-POST-0441-2,120441,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0441,ENTR-VAS-POST-0441-3,120441,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0442,ENTR-VAS-POST-0442-1,120442,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0442,ENTR-VAS-POST-0442-2,120442,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0442,ENTR-VAS-POST-0442-3,120442,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0443,ENTR-VAS-POST-0443-1,120443,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0443,ENTR-VAS-POST-0443-2,120443,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0443,ENTR-VAS-POST-0443-3,120443,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0444,ENTR-VAS-POST-0444-1,120444,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0444,ENTR-VAS-POST-0444-2,120444,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0444,ENTR-VAS-POST-0444-3,120444,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0445,ENTR-VAS-POST-0445-1,120445,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0445,ENTR-VAS-POST-0445-2,120445,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0445,ENTR-VAS-POST-0445-3,120445,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0446,ENTR-VAS-POST-0446-1,120446,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0446,ENTR-VAS-POST-0446-2,120446,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0446,ENTR-VAS-POST-0446-3,120446,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0447,ENTR-VAS-POST-0447-1,120447,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0447,ENTR-VAS-POST-0447-2,120447,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0447,ENTR-VAS-POST-0447-3,120447,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0448,ENTR-VAS-POST-0448-1,120448,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0448,ENTR-VAS-POST-0448-2,120448,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0448,ENTR-VAS-POST-0448-3,120448,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0449,ENTR-VAS-POST-0449-1,120449,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0449,ENTR-VAS-POST-0449-2,120449,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0449,ENTR-VAS-POST-0449-3,120449,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0450,ENTR-VAS-POST-0450-1,120450,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0450,ENTR-VAS-POST-0450-2,120450,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-15,202609,ENTR-VAS-POST-0450,ENTR-VAS-POST-0450-3,120450,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1141,37,디지털,,2026-09-15T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0501,ENTR-VAS-POST-0501-1,120501,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0501,ENTR-VAS-POST-0501-2,120501,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0501,ENTR-VAS-POST-0501-3,120501,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0502,ENTR-VAS-POST-0502-1,120502,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0502,ENTR-VAS-POST-0502-2,120502,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0502,ENTR-VAS-POST-0502-3,120502,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0503,ENTR-VAS-POST-0503-1,120503,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0503,ENTR-VAS-POST-0503-2,120503,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0503,ENTR-VAS-POST-0503-3,120503,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0504,ENTR-VAS-POST-0504-1,120504,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0504,ENTR-VAS-POST-0504-2,120504,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0504,ENTR-VAS-POST-0504-3,120504,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0505,ENTR-VAS-POST-0505-1,120505,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0505,ENTR-VAS-POST-0505-2,120505,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0505,ENTR-VAS-POST-0505-3,120505,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0506,ENTR-VAS-POST-0506-1,120506,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0506,ENTR-VAS-POST-0506-2,120506,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0506,ENTR-VAS-POST-0506-3,120506,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0507,ENTR-VAS-POST-0507-1,120507,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0507,ENTR-VAS-POST-0507-2,120507,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0507,ENTR-VAS-POST-0507-3,120507,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0508,ENTR-VAS-POST-0508-1,120508,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0508,ENTR-VAS-POST-0508-2,120508,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0508,ENTR-VAS-POST-0508-3,120508,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0509,ENTR-VAS-POST-0509-1,120509,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0509,ENTR-VAS-POST-0509-2,120509,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0509,ENTR-VAS-POST-0509-3,120509,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0510,ENTR-VAS-POST-0510-1,120510,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0510,ENTR-VAS-POST-0510-2,120510,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0510,ENTR-VAS-POST-0510-3,120510,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0511,ENTR-VAS-POST-0511-1,120511,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0511,ENTR-VAS-POST-0511-2,120511,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0511,ENTR-VAS-POST-0511-3,120511,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0512,ENTR-VAS-POST-0512-1,120512,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0512,ENTR-VAS-POST-0512-2,120512,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0512,ENTR-VAS-POST-0512-3,120512,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0513,ENTR-VAS-POST-0513-1,120513,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0513,ENTR-VAS-POST-0513-2,120513,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0513,ENTR-VAS-POST-0513-3,120513,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0514,ENTR-VAS-POST-0514-1,120514,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0514,ENTR-VAS-POST-0514-2,120514,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0514,ENTR-VAS-POST-0514-3,120514,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0515,ENTR-VAS-POST-0515-1,120515,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0515,ENTR-VAS-POST-0515-2,120515,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0515,ENTR-VAS-POST-0515-3,120515,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0516,ENTR-VAS-POST-0516-1,120516,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0516,ENTR-VAS-POST-0516-2,120516,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0516,ENTR-VAS-POST-0516-3,120516,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0517,ENTR-VAS-POST-0517-1,120517,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0517,ENTR-VAS-POST-0517-2,120517,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0517,ENTR-VAS-POST-0517-3,120517,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0518,ENTR-VAS-POST-0518-1,120518,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0518,ENTR-VAS-POST-0518-2,120518,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0518,ENTR-VAS-POST-0518-3,120518,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0519,ENTR-VAS-POST-0519-1,120519,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0519,ENTR-VAS-POST-0519-2,120519,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0519,ENTR-VAS-POST-0519-3,120519,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0520,ENTR-VAS-POST-0520-1,120520,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0520,ENTR-VAS-POST-0520-2,120520,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0520,ENTR-VAS-POST-0520-3,120520,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0521,ENTR-VAS-POST-0521-1,120521,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0521,ENTR-VAS-POST-0521-2,120521,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0521,ENTR-VAS-POST-0521-3,120521,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0522,ENTR-VAS-POST-0522-1,120522,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0522,ENTR-VAS-POST-0522-2,120522,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0522,ENTR-VAS-POST-0522-3,120522,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
2026-09-16,202609,ENTR-VAS-POST-0523,ENTR-VAS-POST-0523-1,120523,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1142,37,디지털,,2026-09-16T23:00:00,synthetic-seeder
